ticker,companyname,transcriptid,keydevid,headline,call_date,total_sentences,ai_sentence_count,ai_intensity,hype_period
ARES,Ares Management Corporation,1851364.0,639613217.0,"Ares Management Corporation, Q3 2019 Earnings Call, Oct 31, 2019",2019-10-31,362,0,0.0,2019 Pre-Pandemic Baseline
ANET,"Arista Networks, Inc.",1689557.0,598710060.0,"Arista Networks, Inc., Q4 2018 Earnings Call, Feb 14, 2019",2019-02-14,562,0,0.0,2019 Pre-Pandemic Baseline
ANET,"Arista Networks, Inc.",2092295.0,608871246.0,"Arista Networks, Inc., Q1 2019 Earnings Call, May 02, 2019",2019-05-02,592,0,0.0,2019 Pre-Pandemic Baseline
ANET,"Arista Networks, Inc.",1813616.0,626868841.0,"Arista Networks, Inc., Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,523,0,0.0,2019 Pre-Pandemic Baseline
ANET,"Arista Networks, Inc.",1851273.0,639254017.0,"Arista Networks, Inc., Q3 2019 Earnings Call, Oct 31, 2019",2019-10-31,548,1,0.0018248175182481,2019 Pre-Pandemic Baseline
AJG,Arthur J. Gallagher & Co.,1652904.0,598310551.0,"Arthur J. Gallagher & Co., Q4 2018 Earnings Call, Jan 31, 2019",2019-01-31,488,0,0.0,2019 Pre-Pandemic Baseline
AJG,Arthur J. Gallagher & Co.,1711509.0,610030245.0,"Arthur J. Gallagher & Co., Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,427,0,0.0,2019 Pre-Pandemic Baseline
AJG,Arthur J. Gallagher & Co.,1781297.0,629072030.0,"Arthur J. Gallagher & Co., Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,407,0,0.0,2019 Pre-Pandemic Baseline
AJG,Arthur J. Gallagher & Co.,1840724.0,639076391.0,"Arthur J. Gallagher & Co., Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,346,0,0.0,2019 Pre-Pandemic Baseline
AIZ,"Assurant, Inc.",1658915.0,598321350.0,"Assurant, Inc., Q4 2018 Earnings Call, Feb 13, 2019",2019-02-13,501,1,0.0019960079840319,2019 Pre-Pandemic Baseline
AIZ,"Assurant, Inc.",1731879.0,609771776.0,"Assurant, Inc., Q1 2019 Earnings Call, May 07, 2019",2019-05-07,319,0,0.0,2019 Pre-Pandemic Baseline
AIZ,"Assurant, Inc.",1816969.0,628718897.0,"Assurant, Inc., Q2 2019 Earnings Call, Aug 07, 2019",2019-08-07,497,0,0.0,2019 Pre-Pandemic Baseline
AIZ,"Assurant, Inc.",1863501.0,639722800.0,"Assurant, Inc., Q3 2019 Earnings Call, Nov 06, 2019",2019-11-06,430,0,0.0,2019 Pre-Pandemic Baseline
ATO,Atmos Energy Corporation,1651617.0,597399085.0,"Atmos Energy Corporation, Q1 2019 Earnings Call, Feb 06, 2019",2019-02-06,235,0,0.0,2019 Pre-Pandemic Baseline
ATO,Atmos Energy Corporation,1761591.0,610530937.0,"Atmos Energy Corporation, Q2 2019 Earnings Call, May 08, 2019",2019-05-08,318,0,0.0,2019 Pre-Pandemic Baseline
ATO,Atmos Energy Corporation,1804951.0,628633435.0,"Atmos Energy Corporation, Q3 2019 Earnings Call, Aug 08, 2019",2019-08-08,297,0,0.0,2019 Pre-Pandemic Baseline
ATO,Atmos Energy Corporation,1863938.0,639832447.0,"Atmos Energy Corporation, Q4 2019 Earnings Call, Nov 07, 2019",2019-11-07,169,0,0.0,2019 Pre-Pandemic Baseline
ADSK,"Autodesk, Inc.",1678350.0,600558906.0,"Autodesk, Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,534,1,0.0018726591760299,2019 Pre-Pandemic Baseline
ADSK,"Autodesk, Inc.",1751341.0,612148322.0,"Autodesk, Inc., Q1 2020 Earnings Call, May 23, 2019",2019-05-23,583,0,0.0,2019 Pre-Pandemic Baseline
ADSK,"Autodesk, Inc.",1813982.0,631622716.0,"Autodesk, Inc., Q2 2020 Earnings Call, Aug 27, 2019",2019-08-27,589,0,0.0,2019 Pre-Pandemic Baseline
ADSK,"Autodesk, Inc.",1880429.0,642471512.0,"Autodesk, Inc., Q3 2020 Earnings Call, Nov 26, 2019",2019-11-26,597,4,0.0067001675041876,2019 Pre-Pandemic Baseline
ADP,"Automatic Data Processing, Inc.",1644778.0,595699574.0,"Automatic Data Processing, Inc., Q2 2019 Earnings Call, Jan 30, 2019",2019-01-30,524,0,0.0,2019 Pre-Pandemic Baseline
ADP,"Automatic Data Processing, Inc.",1719882.0,606986674.0,"Automatic Data Processing, Inc., Q3 2019 Earnings Call, May 01, 2019",2019-05-01,508,0,0.0,2019 Pre-Pandemic Baseline
ADP,"Automatic Data Processing, Inc.",1790842.0,625815020.0,"Automatic Data Processing, Inc., Q4 2019 Earnings Call, Jul 31, 2019",2019-07-31,610,1,0.001639344262295,2019 Pre-Pandemic Baseline
ADP,"Automatic Data Processing, Inc.",1849551.0,637164506.0,"Automatic Data Processing, Inc., Q1 2020 Earnings Call, Oct 30, 2019",2019-10-30,492,1,0.0020325203252032,2019 Pre-Pandemic Baseline
AZO,"AutoZone, Inc.",1672468.0,601950538.0,"AutoZone, Inc., Q2 2019 Earnings Call, Feb 26, 2019",2019-02-26,466,0,0.0,2019 Pre-Pandemic Baseline
AZO,"AutoZone, Inc.",1752340.0,612724224.0,"AutoZone, Inc., Q3 2019 Earnings Call, May 21, 2019",2019-05-21,492,0,0.0,2019 Pre-Pandemic Baseline
AZO,"AutoZone, Inc.",1828408.0,634110705.0,"AutoZone, Inc., Q4 2019 Earnings Call, Sep 24, 2019",2019-09-24,458,0,0.0,2019 Pre-Pandemic Baseline
AZO,"AutoZone, Inc.",1886559.0,645796914.0,"AutoZone, Inc., Q1 2020 Earnings Call, Dec 10, 2019",2019-12-10,498,0,0.0,2019 Pre-Pandemic Baseline
AVB,"AvalonBay Communities, Inc.",1653432.0,596877473.0,"AvalonBay Communities, Inc., Q4 2018 Earnings Call, Feb 05, 2019",2019-02-05,652,0,0.0,2019 Pre-Pandemic Baseline
AVB,"AvalonBay Communities, Inc.",1711277.0,607941108.0,"AvalonBay Communities, Inc., Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,499,1,0.002004008016032,2019 Pre-Pandemic Baseline
AVB,"AvalonBay Communities, Inc.",1831322.0,626209329.0,"AvalonBay Communities, Inc., Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,523,1,0.0019120458891013,2019 Pre-Pandemic Baseline
AVB,"AvalonBay Communities, Inc.",1853145.0,638353163.0,"AvalonBay Communities, Inc., Q3 2019 Earnings Call, Oct 29, 2019",2019-10-29,789,3,0.0038022813688212,2019 Pre-Pandemic Baseline
AVY,Avery Dennison Corporation,1643707.0,598585258.0,"Avery Dennison Corporation, Q4 2018 Earnings Call, Jan 30, 2019",2019-01-30,390,0,0.0,2019 Pre-Pandemic Baseline
AVY,Avery Dennison Corporation,1706355.0,609936517.0,"Avery Dennison Corporation, Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,318,0,0.0,2019 Pre-Pandemic Baseline
AVY,Avery Dennison Corporation,1778168.0,629287738.0,"Avery Dennison Corporation, Q2 2019 Earnings Call, Jul 23, 2019",2019-07-23,313,0,0.0,2019 Pre-Pandemic Baseline
AVY,Avery Dennison Corporation,1839988.0,640761587.0,"Avery Dennison Corporation, Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,412,0,0.0,2019 Pre-Pandemic Baseline
AAXN,"Axon Enterprise, Inc.",1680045.0,602255989.0,"Axon Enterprise, Inc., Q4 2018 Earnings Call, Feb 26, 2019",2019-02-26,500,2,0.004,2019 Pre-Pandemic Baseline
AAXN,"Axon Enterprise, Inc.",2206171.0,610898707.0,"Axon Enterprise, Inc., Q1 2019 Earnings Call, May 09, 2019",2019-05-09,375,5,0.0133333333333333,2019 Pre-Pandemic Baseline
AAXN,"Axon Enterprise, Inc.",1805373.0,630848058.0,"Axon Enterprise, Inc., Q2 2019 Earnings Call, Aug 08, 2019",2019-08-08,374,1,0.0026737967914438,2019 Pre-Pandemic Baseline
AAXN,"Axon Enterprise, Inc.",2206192.0,641568814.0,"Axon Enterprise, Inc., Q3 2019 Earnings Call, Nov 07, 2019",2019-11-07,326,1,0.0030674846625766,2019 Pre-Pandemic Baseline
BHGE,Baker Hughes Company,1645120.0,597138306.0,"Baker Hughes, a GE company, Q4 2018 Earnings Call, Jan 31, 2019",2019-01-31,505,1,0.0019801980198019,2019 Pre-Pandemic Baseline
BHGE,Baker Hughes Company,1718857.0,608964845.0,"Baker Hughes, a GE company, Q1 2019 Earnings Call, Apr 30, 2019",2019-04-30,487,0,0.0,2019 Pre-Pandemic Baseline
BHGE,Baker Hughes Company,1791047.0,626899381.0,"Baker Hughes, a GE company, Q2 2019 Earnings Call, Jul 31, 2019",2019-07-31,500,11,0.022,2019 Pre-Pandemic Baseline
BKR,Baker Hughes Company,1849448.0,638947646.0,"Baker Hughes, a GE company, Q3 2019 Earnings Call, Oct 30, 2019",2019-10-30,505,6,0.0118811881188118,2019 Pre-Pandemic Baseline
BAC,Bank of America Corporation,1637141.0,571373191.0,"Bank of America Corporation, Q4 2018 Earnings Call, Jan 16, 2019",2019-01-16,670,0,0.0,2019 Pre-Pandemic Baseline
BAC,Bank of America Corporation,1700392.0,571373521.0,"Bank of America Corporation, Q1 2019 Earnings Call, Apr 16, 2019",2019-04-16,747,0,0.0,2019 Pre-Pandemic Baseline
BAC,Bank of America Corporation,1773466.0,571373756.0,"Bank of America Corporation, Q2 2019 Earnings Call, Jul 17, 2019",2019-07-17,891,0,0.0,2019 Pre-Pandemic Baseline
BAC,Bank of America Corporation,1834118.0,571373816.0,"Bank of America Corporation, Q3 2019 Earnings Call, Oct 16, 2019",2019-10-16,756,1,0.0013227513227513,2019 Pre-Pandemic Baseline
BG,BAWAG Group AG,1663078.0,602753025.0,"BAWAG Group AG, 2018 Earnings Call, Feb 19, 2019",2019-02-19,451,0,0.0,2019 Pre-Pandemic Baseline
BG,BAWAG Group AG,1739487.0,613333895.0,"BAWAG Group AG, Q1 2019 Earnings Call, May 14, 2019",2019-05-14,365,0,0.0,2019 Pre-Pandemic Baseline
BG,BAWAG Group AG,1790250.0,630215450.0,"BAWAG Group AG, Q2 2019 Earnings Call, Jul 30, 2019",2019-07-30,373,0,0.0,2019 Pre-Pandemic Baseline
BG,BAWAG Group AG,1850551.0,641541654.0,"BAWAG Group AG, Q3 2019 Earnings Call, Oct 29, 2019",2019-10-29,313,0,0.0,2019 Pre-Pandemic Baseline
BAX,Baxter International Inc.,1668266.0,595843512.0,"Baxter International Inc., Q4 2018 Earnings Call, Jan 31, 2019",2019-01-31,611,0,0.0,2019 Pre-Pandemic Baseline
BAX,Baxter International Inc.,1708582.0,604625739.0,"Baxter International Inc., Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,511,0,0.0,2019 Pre-Pandemic Baseline
BAX,Baxter International Inc.,1784497.0,604625872.0,"Baxter International Inc., Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,488,0,0.0,2019 Pre-Pandemic Baseline
BAX,Baxter International Inc.,1839410.0,627004465.0,"Baxter International Inc., Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,532,0,0.0,2019 Pre-Pandemic Baseline
BDX,"Becton, Dickinson and Company",1650925.0,597539994.0,"Becton, Dickinson and Company, Q1 2019 Earnings Call, Feb 05, 2019",2019-02-05,634,0,0.0,2019 Pre-Pandemic Baseline
BDX,"Becton, Dickinson and Company",1734328.0,608871183.0,"Becton, Dickinson and Company, Q2 2019 Earnings Call, May 09, 2019",2019-05-09,593,0,0.0,2019 Pre-Pandemic Baseline
BDX,"Becton, Dickinson and Company",1816888.0,626752826.0,"Becton, Dickinson and Company, Q3 2019 Earnings Call, Aug 06, 2019",2019-08-06,600,0,0.0,2019 Pre-Pandemic Baseline
BDX,"Becton, Dickinson and Company",1870878.0,639302911.0,"Becton, Dickinson and Company, Q4 2019 Earnings Call, Nov 05, 2019",2019-11-05,632,0,0.0,2019 Pre-Pandemic Baseline
BBY,"Best Buy Co., Inc.",1676709.0,597410592.0,"Best Buy Co., Inc., Q4 2019 Earnings Call, Feb 27, 2019",2019-02-27,450,0,0.0,2019 Pre-Pandemic Baseline
BBY,"Best Buy Co., Inc.",2087497.0,611384534.0,"Best Buy Co., Inc., Q1 2020 Earnings Call, May 23, 2019",2019-05-23,416,0,0.0,2019 Pre-Pandemic Baseline
BBY,"Best Buy Co., Inc.",1814774.0,626549125.0,"Best Buy Co., Inc., Q2 2020 Earnings Call, Aug 29, 2019",2019-08-29,495,0,0.0,2019 Pre-Pandemic Baseline
BBY,"Best Buy Co., Inc.",1880310.0,640600626.0,"Best Buy Co., Inc., Q3 2020 Earnings Call, Nov 26, 2019",2019-11-26,470,0,0.0,2019 Pre-Pandemic Baseline
BIIB,Biogen Inc.,1643455.0,594480124.0,"Biogen Inc., Q4 2018 Earnings Call, Jan 29, 2019",2019-01-29,506,0,0.0,2019 Pre-Pandemic Baseline
BIIB,Biogen Inc.,1704769.0,606314778.0,"Biogen Inc., Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,537,0,0.0,2019 Pre-Pandemic Baseline
BIIB,Biogen Inc.,1828933.0,623081556.0,"Biogen Inc., Q2 2019 Earnings Call, Jul 23, 2019",2019-07-23,489,0,0.0,2019 Pre-Pandemic Baseline
BIIB,Biogen Inc.,1837531.0,636659489.0,"Biogen Inc., Q3 2019 Earnings Call, Oct 22, 2019",2019-10-22,530,0,0.0,2019 Pre-Pandemic Baseline
BLK,"BlackRock, Inc.",1637165.0,596859740.0,"BlackRock, Inc., Q4 2018 Earnings Call, Jan 16, 2019",2019-01-16,375,0,0.0,2019 Pre-Pandemic Baseline
BLK,"BlackRock, Inc.",1699933.0,608493583.0,"BlackRock, Inc., Q1 2019 Earnings Call, Apr 16, 2019",2019-04-16,398,1,0.0025125628140703,2019 Pre-Pandemic Baseline
BLK,"BlackRock, Inc.",1775445.0,626528513.0,"BlackRock, Inc., Q2 2019 Earnings Call, Jul 19, 2019",2019-07-19,342,0,0.0,2019 Pre-Pandemic Baseline
BLK,"BlackRock, Inc.",1833340.0,639059421.0,"BlackRock, Inc., Q3 2019 Earnings Call, Oct 15, 2019",2019-10-15,411,0,0.0,2019 Pre-Pandemic Baseline
BX,Blackstone Inc.,1645084.0,597020372.0,"The Blackstone Group L.P., Q4 2018 Earnings Call, Jan 31, 2019",2019-01-31,420,0,0.0,2019 Pre-Pandemic Baseline
BX,Blackstone Inc.,1702458.0,607542665.0,"The Blackstone Group L.P., Q1 2019 Earnings Call, Apr 18, 2019",2019-04-18,444,0,0.0,2019 Pre-Pandemic Baseline
BX,Blackstone Inc.,1775565.0,626012976.0,"The Blackstone Group L.P., Q2 2019 Earnings Call, Jul 18, 2019",2019-07-18,378,0,0.0,2019 Pre-Pandemic Baseline
BX,Blackstone Inc.,1839427.0,639158529.0,"The Blackstone Group Inc., Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,317,0,0.0,2019 Pre-Pandemic Baseline
BKNG,Booking Holdings Inc.,1676809.0,600445338.0,"Booking Holdings Inc., Q4 2018 Earnings Call, Feb 27, 2019",2019-02-27,601,3,0.0049916805324459,2019 Pre-Pandemic Baseline
BKNG,Booking Holdings Inc.,1762043.0,612169663.0,"Booking Holdings Inc., Q1 2019 Earnings Call, May 09, 2019",2019-05-09,494,2,0.0040485829959514,2019 Pre-Pandemic Baseline
BKNG,Booking Holdings Inc.,1832304.0,631252319.0,"Booking Holdings Inc., Q2 2019 Earnings Call, Aug 07, 2019",2019-08-07,534,2,0.0037453183520599,2019 Pre-Pandemic Baseline
BKNG,Booking Holdings Inc.,1873493.0,641935702.0,"Booking Holdings Inc., Q3 2019 Earnings Call, Nov 07, 2019",2019-11-07,566,1,0.0017667844522968,2019 Pre-Pandemic Baseline
BSX,Boston Scientific Corporation,1651587.0,597154071.0,"Boston Scientific Corporation, Q4 2018 Earnings Call, Feb 06, 2019",2019-02-06,467,0,0.0,2019 Pre-Pandemic Baseline
BSX,Boston Scientific Corporation,1750209.0,607812860.0,"Boston Scientific Corporation, Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,496,0,0.0,2019 Pre-Pandemic Baseline
BSX,Boston Scientific Corporation,1779521.0,626523352.0,"Boston Scientific Corporation, Q2 2019 Earnings Call, Jul 24, 2019",2019-07-24,505,0,0.0,2019 Pre-Pandemic Baseline
BSX,Boston Scientific Corporation,1839133.0,639053580.0,"Boston Scientific Corporation, Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,494,0,0.0,2019 Pre-Pandemic Baseline
BMY,Bristol-Myers Squibb Company,1642412.0,593891237.0,"Bristol-Myers Squibb Company, Q4 2018 Earnings Call, Jan 24, 2019",2019-01-24,540,0,0.0,2019 Pre-Pandemic Baseline
BMY,Bristol-Myers Squibb Company,1708138.0,605655396.0,"Bristol-Myers Squibb Company, Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,498,0,0.0,2019 Pre-Pandemic Baseline
BMY,Bristol-Myers Squibb Company,1781409.0,618855428.0,"Bristol-Myers Squibb Company, Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,420,0,0.0,2019 Pre-Pandemic Baseline
BMY,Bristol-Myers Squibb Company,1868548.0,636727648.0,"Bristol-Myers Squibb Company, Q3 2019 Earnings Call, Oct 31, 2019",2019-10-31,389,0,0.0,2019 Pre-Pandemic Baseline
BR,"Broadridge Financial Solutions, Inc.",1654256.0,598587581.0,"Broadridge Financial Solutions, Inc., Q2 2019 Earnings Call, Feb 07, 2019",2019-02-07,474,3,0.0063291139240506,2019 Pre-Pandemic Baseline
BR,"Broadridge Financial Solutions, Inc.",1741166.0,611911217.0,"Broadridge Financial Solutions, Inc., Q3 2019 Earnings Call, May 07, 2019",2019-05-07,412,0,0.0,2019 Pre-Pandemic Baseline
BR,"Broadridge Financial Solutions, Inc.",1793346.0,630576047.0,"Broadridge Financial Solutions, Inc., Q4 2019 Earnings Call, Aug 01, 2019",2019-08-01,462,2,0.0043290043290043,2019 Pre-Pandemic Baseline
BR,"Broadridge Financial Solutions, Inc.",1861278.0,641500014.0,"Broadridge Financial Solutions, Inc., Q1 2020 Earnings Call, Nov 06, 2019",2019-11-06,363,0,0.0,2019 Pre-Pandemic Baseline
BRO,"Brown & Brown, Inc.",1645913.0,596881211.0,"Brown & Brown, Inc., Q4 2018 Earnings Call, Jan 29, 2019",2019-01-29,651,0,0.0,2019 Pre-Pandemic Baseline
BRO,"Brown & Brown, Inc.",1702984.0,608154869.0,"Brown & Brown, Inc., Q1 2019 Earnings Call, Apr 23, 2019",2019-04-23,534,0,0.0,2019 Pre-Pandemic Baseline
BRO,"Brown & Brown, Inc.",1793893.0,626308057.0,"Brown & Brown, Inc., Q2 2019 Earnings Call, Jul 23, 2019",2019-07-23,502,0,0.0,2019 Pre-Pandemic Baseline
BRO,"Brown & Brown, Inc.",1848681.0,638082234.0,"Brown & Brown, Inc., Q3 2019 Earnings Call, Oct 29, 2019",2019-10-29,407,0,0.0,2019 Pre-Pandemic Baseline
BLDR,"Builders FirstSource, Inc.",1682880.0,597539811.0,"Builders FirstSource, Inc., Q4 2018 Earnings Call, Mar 01, 2019",2019-03-01,491,0,0.0,2019 Pre-Pandemic Baseline
BLDR,"Builders FirstSource, Inc.",1726727.0,608870761.0,"Builders FirstSource, Inc., Q1 2019 Earnings Call, May 03, 2019",2019-05-03,414,0,0.0,2019 Pre-Pandemic Baseline
BLDR,"Builders FirstSource, Inc.",1800686.0,628632312.0,"Builders FirstSource, Inc., Q2 2019 Earnings Call, Aug 02, 2019",2019-08-02,514,0,0.0,2019 Pre-Pandemic Baseline
BLDR,"Builders FirstSource, Inc.",1851138.0,639834621.0,"Builders FirstSource, Inc., Q3 2019 Earnings Call, Nov 01, 2019",2019-11-01,513,0,0.0,2019 Pre-Pandemic Baseline
BG,Bunge Global SA,1667219.0,599546926.0,"Bunge Limited, Q4 2018 Earnings Call, Feb 21, 2019",2019-02-21,495,0,0.0,2019 Pre-Pandemic Baseline
BG,Bunge Global SA,1732883.0,609890155.0,"Bunge Limited, Q1 2019 Earnings Call, May 08, 2019",2019-05-08,428,0,0.0,2019 Pre-Pandemic Baseline
BG,Bunge Global SA,1814004.0,628843971.0,"Bunge Limited, Q2 2019 Earnings Call, Jul 31, 2019",2019-07-31,348,0,0.0,2019 Pre-Pandemic Baseline
BG,Bunge Global SA,1848590.0,639177034.0,"Bunge Limited, Q3 2019 Earnings Call, Oct 30, 2019",2019-10-30,294,0,0.0,2019 Pre-Pandemic Baseline
BXP,"BXP, Inc.",1644879.0,571963268.0,"Boston Properties, Inc., Q4 2018 Earnings Call, Jan 30, 2019",2019-01-30,614,0,0.0,2019 Pre-Pandemic Baseline
BXP,"BXP, Inc.",1732100.0,611072751.0,"Boston Properties, Inc., Q1 2019 Earnings Call, May 01, 2019",2019-05-01,625,0,0.0,2019 Pre-Pandemic Baseline
BXP,"BXP, Inc.",2489301.0,629693396.0,"Boston Properties, Inc., Q2 2019 Earnings Call, Jul 31, 2019",2019-07-31,553,0,0.0,2019 Pre-Pandemic Baseline
BXP,"BXP, Inc.",1860978.0,639719043.0,"Boston Properties, Inc., Q3 2019 Earnings Call, Oct 30, 2019",2019-10-30,727,0,0.0,2019 Pre-Pandemic Baseline
CDNS,"Cadence Design Systems, Inc.",1662443.0,597035880.0,"Cadence Design Systems, Inc., Q4 2018 Earnings Call, Feb 19, 2019",2019-02-19,439,11,0.0250569476082004,2019 Pre-Pandemic Baseline
CDNS,"Cadence Design Systems, Inc.",1702287.0,608981002.0,"Cadence Design Systems, Inc., Q1 2019 Earnings Call, Apr 22, 2019",2019-04-22,326,10,0.0306748466257668,2019 Pre-Pandemic Baseline
CDNS,"Cadence Design Systems, Inc.",1776490.0,628632146.0,"Cadence Design Systems, Inc., Q2 2019 Earnings Call, Jul 22, 2019",2019-07-22,332,5,0.0150602409638554,2019 Pre-Pandemic Baseline
CDNS,"Cadence Design Systems, Inc.",1837539.0,639419334.0,"Cadence Design Systems, Inc., Q3 2019 Earnings Call, Oct 21, 2019",2019-10-21,463,18,0.038876889848812,2019 Pre-Pandemic Baseline
CPT,Camden Property Trust,1652393.0,597427791.0,"Camden Property Trust, Q4 2018 Earnings Call, Feb 01, 2019",2019-02-01,543,0,0.0,2019 Pre-Pandemic Baseline
CPT,Camden Property Trust,1726791.0,608569516.0,"Camden Property Trust, Q1 2019 Earnings Call, May 03, 2019",2019-05-03,449,0,0.0,2019 Pre-Pandemic Baseline
CPT,Camden Property Trust,1784345.0,625696131.0,"Camden Property Trust, Q2 2019 Earnings Call, Jul 26, 2019",2019-07-26,483,0,0.0,2019 Pre-Pandemic Baseline
CPT,Camden Property Trust,1855818.0,639078535.0,"Camden Property Trust, Q3 2019 Earnings Call, Nov 01, 2019",2019-11-01,566,0,0.0,2019 Pre-Pandemic Baseline
CF,Canaccord Genuity Group Inc.,1660930.0,600347673.0,"Canaccord Genuity Group Inc., Q3 2019 Earnings Call, Feb 14, 2019",2019-02-14,343,0,0.0,2019 Pre-Pandemic Baseline
CCI,Canaccord Genuity Group Inc.,1763753.0,614562937.0,"Canaccord Genuity Group Inc., Q4 2019 Earnings Call, Jun 06, 2019",2019-06-06,353,0,0.0,2019 Pre-Pandemic Baseline
CF,Canaccord Genuity Group Inc.,1813148.0,630578517.0,"Canaccord Genuity Group Inc., Q1 2020 Earnings Call, Aug 07, 2019",2019-08-07,274,0,0.0,2019 Pre-Pandemic Baseline
CF,Canaccord Genuity Group Inc.,1872865.0,641478449.0,"Canaccord Genuity Group Inc., Q2 2020 Earnings Call, Nov 07, 2019",2019-11-07,267,0,0.0,2019 Pre-Pandemic Baseline
COF,Capital One Financial Corporation,1639236.0,595504355.0,"Capital One Financial Corporation, Q4 2018 Earnings Call, Jan 22, 2019",2019-01-22,458,0,0.0,2019 Pre-Pandemic Baseline
COF,Capital One Financial Corporation,1711576.0,607125571.0,"Capital One Financial Corporation, Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,471,1,0.0021231422505307,2019 Pre-Pandemic Baseline
COF,Capital One Financial Corporation,1775382.0,622700226.0,"Capital One Financial Corporation, Q2 2019 Earnings Call, Jul 18, 2019",2019-07-18,391,0,0.0,2019 Pre-Pandemic Baseline
COF,Capital One Financial Corporation,1840666.0,638192329.0,"Capital One Financial Corporation, Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,463,0,0.0,2019 Pre-Pandemic Baseline
CAH,"Cardinal Health, Inc.",1651773.0,598290761.0,"Cardinal Health, Inc., Q2 2019 Earnings Call, Feb 07, 2019",2019-02-07,536,0,0.0,2019 Pre-Pandemic Baseline
CAH,"Cardinal Health, Inc.",1750557.0,610454897.0,"Cardinal Health, Inc., Q3 2019 Earnings Call, May 09, 2019",2019-05-09,480,0,0.0,2019 Pre-Pandemic Baseline
CAH,"Cardinal Health, Inc.",1804648.0,628571033.0,"Cardinal Health, Inc., Q4 2019 Earnings Call, Aug 08, 2019",2019-08-08,470,0,0.0,2019 Pre-Pandemic Baseline
CAH,"Cardinal Health, Inc.",1872640.0,639810484.0,"Cardinal Health, Inc., Q1 2020 Earnings Call, Nov 07, 2019",2019-11-07,510,1,0.0019607843137254,2019 Pre-Pandemic Baseline
CCL,Carnival Corporation & plc,1693850.0,606877439.0,"Carnival Corporation, Q1 2019 Earnings Call, Mar 26, 2019",2019-03-26,515,0,0.0,2019 Pre-Pandemic Baseline
CCL,Carnival Corporation & plc,2059736.0,623142433.0,"Carnival Corporation, Q2 2019 Earnings Call, Jun 20, 2019",2019-06-20,542,0,0.0,2019 Pre-Pandemic Baseline
CCL,Carnival Corporation & plc,1829645.0,638076119.0,"Carnival Corporation & Plc, Q3 2019 Earnings Call, Sep 26, 2019",2019-09-26,480,0,0.0,2019 Pre-Pandemic Baseline
